Pais;Data;PIB;Consumo;Investimento;Gastos_Governo;Exportacoes;Importacoes;Inflacao;Desemprego;Taxa_Juros;Divida_Publica;Producao_Industrial;Setor_Agricola;Setor_Servicos;Balanca_Comercial;Crescimento_PIB
Turquia;21/11/2024;63337.55;31907.9;7901.43;12819.1;10729.13;14690.97;0.54;11.88;6.16;74465.37;17149.23;4788.01;26747.12;-3961.84;1.86
Turquia;22/11/2024;48245.8;24684.55;7215.43;7723.65;6521.82;10157.31;0.07;10.72;9.3;50663.83;13617.34;2514.73;28476.76;-3635.49;-0.39
Turquia;23/11/2024;44170.95;29050.48;5767.76;8670.1;8077.95;9791.44;0.3;5.01;0.03;15605.63;12777.24;6318.3;20860.44;-1713.49;0.12
Turquia;24/11/2024;63781.61;42845.53;7844.69;11764.29;9466.06;13376.15;0.3;7.23;9.76;52785.15;17272.18;4825.41;30167.04;-3910.09;-0.43
Turquia;25/11/2024;42201.92;22806.99;8008.19;10215.03;11808.89;6783.07;0.58;10.2;5.05;24969.75;10602.9;6188.88;23854.66;5025.82;0.74
Turquia;26/11/2024;48787.68;28554.97;7323.48;9039.77;12903.67;8613.66;0.91;14.32;4.33;25629.96;15556.12;6730.68;21030.03;4290.01;0.61
Turquia;27/11/2024;41333.85;20781.19;5198.4;9727.11;9098.22;7014.93;0.39;3.78;5.18;46650.6;12265.53;3576.58;22458.79;2083.29;0.8
Turquia;28/11/2024;36582.21;20969.87;5831.43;7777.44;6875.68;6334.83;1.0;11.82;3.62;29462.57;12324.26;3263.39;19147.28;540.85;-0.68
Turquia;29/11/2024;44543.82;28306.0;6728.23;9484.91;4932.22;5102.06;0.45;5.82;6.66;21649.38;10132.18;5403.29;18577.09;-169.84;-0.49
Turquia;30/11/2024;47125.03;24446.64;7649.6;11479.59;7473.12;4975.5;0.64;7.0;5.29;17684.08;12077.11;6404.72;21666.34;2497.62;0.97
Turquia;01/12/2024;41170.61;26676.65;5297.6;9303.8;8450.51;6175.26;0.22;6.13;2.8;25878.62;13259.58;5061.2;23735.27;2275.25;-0.55
Turquia;02/12/2024;34536.82;23371.22;4555.4;7956.32;10085.62;8097.0;0.92;10.79;4.02;20985.02;7629.95;2340.19;14831.96;1988.62;-0.02
Turquia;03/12/2024;60505.66;36838.1;10981.16;10661.43;9411.78;9958.18;0.01;4.9;7.28;36350.89;13461.02;8204.93;32310.92;-546.4;-0.18
Turquia;04/12/2024;54470.91;30052.35;9180.82;9681.07;14587.66;7250.31;0.03;4.94;4.6;25010.8;14318.42;3884.72;25255.91;7337.35;1.86
Turquia;05/12/2024;46508.77;24022.29;6928.35;10993.79;8253.31;11499.52;0.18;3.52;0.42;40212.9;11955.49;5296.08;27267.25;-3246.21;1.1
Turquia;06/12/2024;44029.03;24555.25;6425.84;6717.79;8447.63;9315.39;0.38;10.73;2.42;34252.12;12264.39;4267.13;23421.33;-867.75;1.63
Turquia;07/12/2024;57287.38;38507.95;5950.57;8907.37;7000.9;13483.06;0.07;10.04;6.36;47888.74;17760.99;4870.6;31140.68;-6482.16;1.01
Turquia;08/12/2024;49548.88;32863.2;7365.98;9944.1;14543.93;6753.16;0.71;10.66;9.66;40223.19;10703.72;7334.56;22217.54;7790.77;-0.13
Turquia;09/12/2024;37552.75;21743.79;6689.74;5660.24;10092.0;9180.71;0.74;3.16;9.56;11537.25;11317.03;1881.52;17303.46;911.29;1.25
Turquia;10/12/2024;48906.0;30161.68;6886.71;8979.13;6680.45;7540.29;0.89;4.04;9.64;21094.42;10131.29;5111.59;29338.25;-859.84;1.38
Turquia;11/12/2024;62983.57;36772.91;11306.02;14700.29;9281.56;6740.86;0.91;5.56;4.91;31549.75;15964.52;7174.43;32109.66;2540.7;1.8
Turquia;12/12/2024;40464.94;20278.01;5205.65;9010.14;9849.55;5117.67;0.99;8.41;2.6;38630.86;11756.53;3859.17;22715.07;4731.88;0.86
Turquia;13/12/2024;29150.73;20216.72;5335.67;5970.94;6670.06;5196.09;0.45;11.01;2.29;16213.58;6738.73;3172.78;16942.11;1473.97;1.88
Turquia;14/12/2024;44374.12;26436.5;7081.33;8848.9;7077.01;9164.1;0.18;4.08;2.1;48998.36;10228.24;4258.42;19962.57;-2087.1;1.76
Turquia;15/12/2024;43608.96;28812.82;6007.71;10075.08;12870.95;8221.81;0.22;7.19;5.22;36086.37;14064.17;4233.15;17824.03;4649.14;-0.81
Turquia;16/12/2024;52373.74;34604.96;8827.17;12581.09;5426.91;8809.62;0.13;8.99;9.03;34591.48;11357.09;3786.76;26251.29;-3382.72;0.95
Turquia;17/12/2024;57496.35;28760.3;7979.54;12343.98;13228.79;11026.09;0.02;13.01;7.51;29664.53;15434.39;8277.47;30013.99;2202.71;1.23
Turquia;18/12/2024;54228.97;32744.71;10469.26;10843.0;6858.83;10498.93;0.35;3.55;3.46;63434.49;16676.63;5159.59;31373.12;-3640.1;0.24
Turquia;19/12/2024;66796.47;42981.26;12955.35;10260.42;18332.35;9594.94;0.51;10.34;4.04;47275.56;16204.33;8602.79;29410.53;8737.41;0.67
Turquia;20/12/2024;69196.6;42197.22;9463.37;14429.21;11303.66;10457.51;0.51;8.11;8.12;63934.59;14698.05;3654.66;34257.52;846.16;0.17
Turquia;21/12/2024;34255.95;18261.21;4104.62;5431.24;3469.6;6631.42;0.18;14.84;3.48;16056.85;7995.85;3946.22;16686.09;-3161.83;-0.95
Turquia;22/12/2024;47411.41;24969.99;4889.11;11338.59;10750.93;7423.09;0.99;14.95;7.09;37071.58;13822.72;5235.27;21450.86;3327.84;0.68
Turquia;23/12/2024;43851.08;22882.96;4702.51;7871.65;6797.98;9565.56;0.07;3.51;4.26;41067.05;15146.71;3486.2;17919.82;-2767.57;1.47
Turquia;24/12/2024;60428.02;30917.24;7286.25;14522.32;16325.54;10125.65;0.87;11.78;8.11;31051.67;14521.18;7683.65;34504.09;6199.9;1.36
Turquia;25/12/2024;54100.54;29150.32;10395.47;13394.58;6017.16;12627.73;0.76;5.31;2.08;28144.35;11172.62;4393.67;30408.05;-6610.57;-0.36
Turquia;26/12/2024;57746.3;37327.34;8093.99;13514.56;9998.59;7711.64;0.24;6.05;1.72;23138.4;12814.99;4208.86;31972.29;2286.95;-0.58
Turquia;27/12/2024;40881.78;24095.3;4684.03;7822.49;5325.38;6042.19;0.1;12.32;0.48;45569.09;12829.01;4242.59;18385.14;-716.81;-0.73
Turquia;28/12/2024;53340.73;31270.98;7980.9;10206.18;10171.71;6812.69;0.68;6.17;3.22;39514.95;18554.28;5062.62;23152.34;3359.02;0.98
Turquia;29/12/2024;62714.23;33950.54;11832.9;13963.57;7052.01;8876.22;0.3;13.4;8.24;67560.39;21930.34;6665.95;25894.83;-1824.21;0.58
Turquia;30/12/2024;22775.0;11436.93;2599.06;3879.91;6262.87;2697.64;0.44;10.18;2.45;12510.84;7074.46;2975.39;12324.18;3565.23;1.86
Turquia;31/12/2024;71295.25;39717.23;14257.19;11124.5;11024.62;12628.16;0.35;4.66;7.78;38202.38;21065.39;8583.77;30346.32;-1603.54;-0.84
África do Sul;01/01/2024;64520.49;41859.65;11511.17;14926.67;12448.91;9821.1;0.38;8.5;3.11;30777.58;20218.64;8919.77;37112.63;2627.81;-0.1
África do Sul;02/01/2024;42235.94;22208.0;6184.77;7269.2;8102.04;7885.96;0.82;12.51;0.18;15617.57;14606.49;3445.16;24330.41;216.08;-0.39
África do Sul;03/01/2024;53578.05;36198.91;8029.36;9069.87;13034.84;6298.58;0.67;10.56;4.7;45909.6;16104.5;5726.94;22388.91;6736.26;-0.79
África do Sul;04/01/2024;46009.97;32082.35;8369.19;8656.01;11618.65;4601.18;0.5;3.01;4.59;44314.35;12924.98;3749.51;25592.48;7017.48;1.27
África do Sul;05/01/2024;53824.52;34824.79;9818.58;10258.36;10596.74;10443.57;0.49;4.33;9.95;59151.02;17395.56;7568.56;24213.96;153.17;1.37
África do Sul;06/01/2024;62572.08;34677.11;11801.35;10407.52;17963.92;10510.08;0.32;13.99;8.15;58993.11;17149.24;5139.43;26951.25;7453.84;1.91
África do Sul;07/01/2024;61293.52;36581.66;9542.64;12056.9;17788.52;7990.29;0.04;9.98;2.87;36448.54;20940.42;8644.11;25408.11;9798.23;1.96
África do Sul;08/01/2024;48899.65;27170.45;5299.0;8365.43;13181.19;11347.81;0.34;10.55;2.15;22218.53;16832.31;6613.2;28452.18;1833.39;1.65
África do Sul;09/01/2024;49227.12;32229.73;7610.63;7658.72;6255.32;7613.23;0.32;10.0;3.49;34803.04;12942.99;4407.27;24555.1;-1357.91;1.53
África do Sul;10/01/2024;60691.66;36937.05;11042.63;10269.75;12699.49;12547.29;0.38;12.72;6.26;18541.91;19601.4;4067.28;34652.06;152.2;1.21
África do Sul;11/01/2024;60195.06;33060.6;11972.39;12554.26;12948.77;13280.31;0.12;13.33;6.06;22358.11;16826.25;8349.63;35082.83;-331.54;0.9
África do Sul;12/01/2024;60871.64;36822.68;9159.72;10138.58;8299.1;12518.26;0.7;3.02;3.49;57921.34;13445.74;7588.58;28816.7;-4219.17;1.82
África do Sul;13/01/2024;44590.37;25597.17;8274.48;8985.61;10865.76;6597.03;0.78;11.77;9.57;20948.51;10533.21;6663.04;23507.09;4268.72;-0.6
África do Sul;14/01/2024;60518.73;39167.21;7068.2;12142.33;17568.22;10720.41;0.6;8.14;8.1;28620.88;16786.18;5154.19;34533.06;6847.81;0.37
África do Sul;15/01/2024;53491.8;32555.78;9835.13;10072.22;15601.1;10855.33;0.96;6.27;6.0;24560.82;11109.37;3461.52;29285.11;4745.77;1.59
África do Sul;16/01/2024;47582.05;24385.51;6478.4;9629.76;9100.49;5203.81;0.28;8.49;0.28;38340.44;14775.33;3350.49;23604.25;3896.68;0.29
África do Sul;17/01/2024;62193.24;40595.38;7830.26;15485.28;12159.98;15197.52;0.09;13.04;5.81;72147.87;18486.83;7375.57;32869.22;-3037.54;-0.5
África do Sul;18/01/2024;40135.99;24963.4;5636.68;8921.28;6754.8;8535.0;0.96;4.42;5.35;35518.58;10496.38;5252.16;23132.29;-1780.21;0.61
África do Sul;19/01/2024;66796.29;34994.25;10706.65;11675.14;19433.34;12559.12;0.89;6.48;5.16;33278.2;21178.9;6516.15;28622.77;6874.22;-0.48
África do Sul;20/01/2024;46386.65;30406.46;5050.14;9179.29;7063.03;11070.76;0.23;5.02;4.51;41994.33;14077.18;5315.3;21523.05;-4007.73;-0.92
África do Sul;21/01/2024;57195.34;32231.29;6586.87;10301.69;12072.7;12306.78;0.68;9.78;8.77;56711.45;13155.82;7060.03;25858.29;-234.09;1.96
África do Sul;22/01/2024;52832.56;29402.74;5653.55;11280.54;11894.82;11304.2;0.81;14.68;7.63;56443.32;17989.33;4003.04;23099.25;590.62;0.65
África do Sul;23/01/2024;46063.1;30552.74;5639.84;8985.98;11725.52;8626.08;0.98;13.05;8.36;46860.16;14386.36;4986.23;25555.0;3099.45;0.82
África do Sul;24/01/2024;48820.67;28616.26;7455.06;9978.14;14500.33;8438.82;0.77;10.14;4.72;53492.32;14598.33;6559.07;28454.26;6061.52;1.1
África do Sul;25/01/2024;54092.31;28073.42;6069.38;10451.84;5962.5;5801.72;0.99;11.44;7.79;58416.85;11132.89;5008.75;30865.01;160.78;1.26
África do Sul;26/01/2024;46548.39;24414.32;9023.42;10867.6;8373.36;11184.51;0.81;4.71;3.78;30157.54;15846.06;4496.7;23359.83;-2811.15;-0.51
África do Sul;27/01/2024;40912.51;27337.44;5727.61;7645.45;8659.02;5663.66;0.04;9.56;3.77;29414.66;12244.39;5609.18;19026.48;2995.36;1.64
África do Sul;28/01/2024;40292.07;25257.77;7813.31;8288.06;10111.78;4260.97;0.06;4.04;8.67;18226.0;9235.93;2266.4;23083.35;5850.81;-0.74
África do Sul;29/01/2024;38972.02;21745.63;7095.52;7245.57;4111.56;5086.6;0.42;4.3;1.05;19022.44;10953.31;4709.62;20746.29;-975.05;-0.99
África do Sul;30/01/2024;63835.97;37637.12;9175.53;11006.34;13987.49;8851.44;0.99;11.34;9.17;22535.76;16413.7;3720.67;33610.48;5136.05;-0.55
África do Sul;31/01/2024;50559.64;34865.92;9811.86;10039.14;8992.3;7618.72;0.96;11.94;5.57;19375.76;11240.05;6856.95;29956.19;1373.57;1.43
África do Sul;01/02/2024;31615.34;18525.73;3925.1;5169.81;4110.64;4900.89;0.74;11.63;4.44;20172.63;8185.33;4115.84;13530.47;-790.26;-0.59
África do Sul;02/02/2024;51830.71;30895.79;5832.4;10053.06;8171.32;8712.82;0.9;5.34;2.93;53915.27;15129.59;3494.12;30360.15;-541.5;0.46
África do Sul;03/02/2024;45633.7;31448.38;4646.55;8749.83;8503.92;6712.06;0.26;5.52;6.0;52344.8;14181.62;3526.8;23436.42;1791.86;1.07
África do Sul;04/02/2024;76003.01;46902.03;12910.6;14708.55;18622.82;17640.44;0.28;6.66;3.75;36621.06;26210.78;7528.86;35069.11;982.38;0.8
África do Sul;05/02/2024;50530.6;33086.88;6704.49;8470.6;14675.7;12594.12;0.28;8.78;0.28;52153.91;10395.33;6409.95;23015.03;2081.58;1.81
África do Sul;06/02/2024;53502.12;29891.53;7730.04;10821.23;14990.92;6704.69;0.95;5.57;6.54;50242.78;17308.1;7906.03;22040.33;8286.22;1.34
África do Sul;07/02/2024;46366.84;26711.48;7894.68;8237.37;13390.8;9853.52;0.41;14.58;7.85;43766.05;15026.16;5332.02;22948.69;3537.27;-0.14
África do Sul;08/02/2024;47908.33;28466.7;9311.36;10156.92;5269.99;4959.28;0.84;10.11;5.63;29757.69;14741.79;6386.63;27755.61;310.72;0.33
África do Sul;09/02/2024;41082.63;21225.58;7674.02;8968.31;9994.43;9923.55;0.23;12.72;4.32;47016.0;10234.26;4423.0;21894.49;70.88;-0.88
África do Sul;10/02/2024;63704.8;42408.72;8454.55;14139.59;16833.63;14208.73;0.24;14.46;7.28;58828.39;20497.91;8185.37;28176.98;2624.9;0.82
África do Sul;11/02/2024;60193.71;39925.62;10058.0;12518.67;9324.92;13046.32;0.05;11.25;7.71;68270.5;18708.38;6165.42;26444.37;-3721.4;0.2
África do Sul;12/02/2024;48720.77;25802.45;5615.79;8263.16;11693.63;7032.96;0.68;12.51;9.55;18299.55;9878.22;4509.57;20969.87;4660.67;-0.3
África do Sul;13/02/2024;41155.52;28526.28;8223.45;10227.63;11603.18;10172.03;0.18;3.37;3.39;33448.11;11069.04;6134.22;18119.51;1431.15;-0.38
África do Sul;14/02/2024;46768.39;27622.2;7844.31;11034.3;14029.44;11594.79;0.85;4.88;1.46;44647.1;13307.4;6155.91;20320.08;2434.65;1.81
África do Sul;15/02/2024;62651.6;31574.9;7476.03;12465.21;18315.71;14276.21;0.69;12.47;3.2;57539.1;20574.87;7325.49;35685.33;4039.51;1.26
África do Sul;16/02/2024;63856.48;38185.39;12127.98;10540.89;18342.32;10547.42;0.46;12.56;3.34;26925.2;20794.8;7129.06;37578.43;7794.9;1.61
África do Sul;17/02/2024;38870.35;20131.6;6901.21;6996.27;8492.92;6095.93;0.82;13.67;4.47;20547.59;9880.32;2899.83;20978.75;2396.99;-0.24
África do Sul;18/02/2024;48085.35;24465.38;8995.73;8991.9;6925.38;9325.39;0.87;7.65;1.64;44627.79;13377.0;5282.43;24538.9;-2400.01;-0.2
África do Sul;19/02/2024;52687.96;35763.19;8721.27;10858.64;8840.95;8504.22;0.55;8.23;6.26;57507.01;16974.27;3883.36;25073.86;336.73;1.9
África do Sul;20/02/2024;41138.11;24152.93;7845.59;8762.01;9800.09;5680.93;0.15;14.9;2.9;38701.19;12425.92;2571.16;21285.71;4119.16;-0.67
África do Sul;21/02/2024;44271.03;25650.96;6762.06;10100.46;5332.1;10627.58;0.08;7.13;4.7;27150.49;9450.23;4453.67;19916.66;-5295.48;1.0
África do Sul;22/02/2024;51741.4;27245.98;7350.43;8423.44;9872.67;12524.9;0.3;3.87;4.59;56294.06;11413.17;6408.1;24958.74;-2652.23;0.35
África do Sul;23/02/2024;55578.05;36291.79;10967.97;9939.43;10043.95;6051.29;0.35;5.87;7.48;51251.98;13863.34;6299.31;31424.08;3992.66;1.53
África do Sul;24/02/2024;44151.81;26321.73;7276.98;8286.67;10282.55;9577.07;0.09;7.8;6.2;29573.78;12789.61;4669.76;25533.0;705.48;0.6
África do Sul;25/02/2024;61707.29;41402.73;6838.56;12975.52;11633.33;13520.16;0.49;12.16;2.81;53333.25;12652.0;3987.75;33981.25;-1886.84;-0.95
África do Sul;26/02/2024;46654.1;25381.72;6991.32;11548.61;5345.96;10811.04;0.58;11.07;7.82;50498.24;15405.0;5769.45;22017.39;-5465.08;1.43
África do Sul;27/02/2024;45143.59;25484.17;7441.65;8960.37;12636.49;4790.87;0.38;3.02;3.06;15259.74;9926.93;3270.25;20438.13;7845.61;-0.77
África do Sul;28/02/2024;52541.49;31758.04;8232.3;8839.51;10557.03;5277.62;0.44;10.95;3.23;15954.29;15890.55;3940.6;26905.32;5279.41;-0.44
África do Sul;29/02/2024;38559.33;22099.19;6518.28;8484.8;6010.76;9334.56;0.67;10.59;8.99;21452.11;8151.21;4235.44;16717.22;-3323.81;-0.12
África do Sul;01/03/2024;51916.47;34649.65;8205.18;12004.84;10153.85;8141.55;0.03;13.41;6.18;25218.49;17370.11;3994.49;28333.26;2012.3;1.3
África do Sul;02/03/2024;49338.74;32605.87;8802.41;10960.42;10683.06;8717.6;0.09;3.24;1.18;45395.7;10112.33;4848.07;21671.23;1965.46;-0.49
África do Sul;03/03/2024;57499.77;33062.76;7772.49;9899.43;11194.38;12515.09;0.38;4.68;5.72;59384.05;16494.88;3124.0;28969.45;-1320.71;-0.36
África do Sul;04/03/2024;34169.17;20434.68;4530.39;5855.63;5482.35;3985.33;0.7;5.73;1.17;34570.24;6944.26;3448.67;16432.55;1497.02;-0.27
África do Sul;05/03/2024;36294.29;19045.37;5186.55;8674.27;7917.41;6674.07;0.67;8.4;8.51;21491.91;9045.08;2672.25;15147.74;1243.34;-0.03
África do Sul;06/03/2024;44846.7;29879.09;7996.04;10814.46;9746.09;5902.24;0.28;5.66;0.56;33509.64;13790.35;5515.17;24850.27;3843.85;-0.67
África do Sul;07/03/2024;66995.63;35541.74;10096.51;12325.03;13656.07;16050.77;0.6;10.77;0.37;53465.86;14788.84;8218.56;35760.33;-2394.7;-0.52
África do Sul;08/03/2024;40160.69;22813.44;6540.89;7408.81;5717.1;5138.0;0.48;7.35;3.29;47266.92;11143.53;4113.3;22607.57;579.09;0.53
África do Sul;09/03/2024;43351.3;22217.84;4977.36;10486.24;9813.53;9546.32;0.19;9.14;5.35;27080.09;11691.42;4596.2;17886.26;267.21;0.8
África do Sul;10/03/2024;65300.07;33333.77;12248.3;12626.78;12886.03;9299.58;0.97;6.88;4.06;49862.94;19958.71;5381.0;38756.97;3586.45;0.29
África do Sul;11/03/2024;41649.6;27503.02;6230.64;8065.72;4393.32;9534.95;0.65;14.29;0.81;41673.96;12774.96;4291.62;18164.12;-5141.63;-0.84
África do Sul;12/03/2024;38402.82;22188.01;6851.81;7151.43;10071.16;9170.98;0.38;8.24;2.44;24013.77;10106.79;5435.11;17135.64;900.18;1.33
África do Sul;13/03/2024;41011.64;23246.16;8064.32;6717.01;7235.63;9705.94;0.86;12.13;1.15;33095.73;12808.45;4224.63;18339.57;-2470.3;1.31
África do Sul;14/03/2024;63017.89;38763.54;8141.71;14990.76;6887.08;11802.31;0.57;9.04;9.82;38261.99;16159.9;6505.8;35804.44;-4915.23;0.47
África do Sul;15/03/2024;56206.18;32226.11;10890.27;12061.27;16707.13;5684.46;0.47;3.27;3.89;56207.37;15990.18;5844.83;24967.17;11022.66;1.43
África do Sul;16/03/2024;53982.39;35628.46;6339.06;8320.08;15575.58;11360.3;0.3;4.96;5.78;59105.97;12322.49;3256.54;22038.9;4215.28;0.06
África do Sul;17/03/2024;54901.15;30602.08;9549.02;12709.62;10170.76;7089.32;0.51;9.46;7.4;26785.52;17159.52;4353.48;22983.22;3081.44;-0.03
África do Sul;18/03/2024;48986.98;25824.46;9649.23;11061.38;8405.84;8008.4;0.36;6.38;9.89;20988.06;11079.94;3377.19;27243.23;397.44;0.68
África do Sul;19/03/2024;46358.18;27841.41;8551.02;7787.71;5360.98;10984.75;0.47;14.94;1.12;26141.46;10492.68;6224.08;19529.73;-5623.77;1.29
África do Sul;20/03/2024;43392.21;25899.34;8073.57;6942.39;5601.8;9900.49;0.51;6.72;3.02;28625.54;11918.41;2402.63;17770.06;-4298.69;0.57
África do Sul;21/03/2024;55612.6;37096.52;7155.38;11891.68;11556.08;7724.1;0.63;14.4;8.01;19668.69;12930.66;4700.55;31538.47;3831.98;0.86
África do Sul;22/03/2024;32517.69;20452.33;5053.7;5575.6;4072.76;4223.13;0.52;11.73;9.68;38782.19;6819.96;4835.45;15358.29;-150.37;1.99
África do Sul;23/03/2024;59419.9;39865.16;6918.28;11480.09;9076.75;6914.44;0.19;3.83;3.86;29469.91;15964.31;5518.96;30964.2;2162.31;1.88
África do Sul;24/03/2024;56480.44;39017.24;10616.26;10022.26;15654.97;6175.22;0.65;10.78;1.1;46302.7;12424.19;8243.08;27903.69;9479.75;1.43
África do Sul;25/03/2024;36254.02;18972.89;4873.63;8842.41;3911.78;5460.18;0.51;9.15;2.19;23934.28;7577.17;4646.51;21260.44;-1548.4;0.54
África do Sul;26/03/2024;49688.25;32336.36;8002.4;8922.44;12844.57;8383.4;0.93;10.27;3.33;54372.39;14549.73;4417.77;26961.5;4461.17;1.58
África do Sul;27/03/2024;43016.52;28707.06;6104.04;7911.69;9274.67;5951.32;0.66;3.41;3.5;31647.64;12010.86;2423.52;24349.39;3323.34;0.16
África do Sul;28/03/2024;39184.1;23106.19;7658.46;8663.59;9430.9;7203.85;0.95;14.86;3.52;32586.7;7938.92;4985.13;22534.37;2227.06;0.68
África do Sul;29/03/2024;46799.64;29339.1;8757.08;9968.84;11481.55;8243.04;0.53;5.51;4.48;33524.4;9753.01;6256.01;24544.71;3238.51;-0.8
África do Sul;30/03/2024;38035.36;25954.42;6041.27;7227.54;5078.55;5548.53;0.42;10.21;9.23;12000.75;9540.2;2934.06;21411.4;-469.98;0.33
África do Sul;31/03/2024;61746.75;31384.43;8064.33;14856.42;15250.46;14644.33;0.59;10.97;9.37;63789.61;15226.55;6804.81;25293.69;606.13;1.7
África do Sul;01/04/2024;62377.19;42193.08;7894.73;10859.97;14732.95;6248.1;0.41;6.58;0.62;35633.71;15604.39;8248.31;35113.25;8484.86;1.61
África do Sul;02/04/2024;47865.83;25479.02;7711.55;8499.7;12534.37;11550.53;0.02;8.61;9.75;38332.65;15271.8;4958.72;26275.73;983.84;-0.52
África do Sul;03/04/2024;47361.24;30000.53;8575.79;10576.1;7682.65;7109.25;0.98;14.07;5.17;43766.02;15231.77;5154.51;19648.7;573.4;0.43
África do Sul;04/04/2024;45396.76;27261.51;5472.09;10548.61;6372.78;9592.94;0.64;14.23;5.9;41972.86;15845.59;3756.13;20346.17;-3220.16;0.04
África do Sul;05/04/2024;59050.81;37708.08;8708.45;12541.33;17361.38;10674.03;0.66;4.92;3.24;60817.61;11825.25;6558.79;32632.36;6687.35;-0.02
África do Sul;06/04/2024;40324.8;26295.09;7995.5;8887.36;10270.42;5945.31;0.71;10.5;1.43;35935.15;13716.84;4036.3;23170.41;4325.11;1.7
África do Sul;07/04/2024;43124.56;22249.02;7904.16;8765.54;9860.58;5057.44;0.12;11.63;8.28;51051.26;14620.01;5661.41;25622.85;4803.14;1.13
África do Sul;08/04/2024;50128.88;27390.59;6878.28;8914.74;5086.33;8801.94;0.08;5.67;4.07;38048.77;15647.04;3558.09;24936.8;-3715.61;1.04
África do Sul;09/04/2024;49741.67;30983.58;5772.44;11581.2;5159.41;8244.58;0.3;4.2;7.61;53792.16;13940.15;5314.34;25452.55;-3085.17;0.07
África do Sul;10/04/2024;77460.29;54187.33;10335.35;17689.31;12035.63;11238.51;0.04;4.76;4.05;79671.27;21675.74;7279.43;43952.46;797.12;1.24
África do Sul;11/04/2024;60777.69;35438.66;12089.32;13962.7;11056.5;13487.11;0.57;3.71;7.2;39990.7;18762.92;5900.62;27788.48;-2430.61;-0.11
África do Sul;12/04/2024;50733.67;26133.77;7550.61;7992.04;8243.43;5363.55;1.0;8.13;2.75;18915.87;11240.78;3697.83;24802.12;2879.88;-0.59
África do Sul;13/04/2024;51656.6;26794.43;8667.44;10813.27;7057.6;9111.58;0.24;4.02;7.17;39956.44;15008.91;3361.26;28425.36;-2053.98;1.31
África do Sul;14/04/2024;61131.87;42693.91;8790.12;13417.03;6372.4;6744.39;0.5;5.07;0.23;21799.4;13185.88;8736.36;32712.13;-371.99;1.37
África do Sul;15/04/2024;49979.44;26689.82;6625.21;8061.32;13676.26;8340.75;0.89;10.75;9.15;46628.95;14088.12;2548.27;23161.19;5335.5;0.87
África do Sul;16/04/2024;50056.89;31649.62;9681.6;8090.0;10349.06;10914.44;0.38;10.06;7.06;49477.46;11995.81;3524.17;29241.46;-565.38;-0.93
África do Sul;17/04/2024;51805.52;34237.74;6328.09;11726.14;10737.86;9065.15;0.34;14.09;1.81;18037.63;14657.75;3129.88;26701.45;1672.71;0.56
África do Sul;18/04/2024;58348.36;33340.37;9284.45;11690.45;7910.24;9232.55;0.51;3.99;2.1;41222.17;17171.86;6547.89;26082.44;-1322.31;1.87
África do Sul;19/04/2024;53862.55;29827.91;7893.47;10978.38;9233.94;9801.31;0.38;9.13;5.91;21748.98;16507.68;6699.82;22433.15;-567.37;-0.86
África do Sul;20/04/2024;58543.41;39276.31;7039.55;12267.03;6049.72;13595.91;0.52;14.51;3.47;18785.75;14226.32;4887.3;29183.35;-7546.19;-0.54
África do Sul;21/04/2024;47556.03;30215.83;5114.28;8237.99;4806.83;8605.48;0.21;10.2;5.64;47878.52;14487.32;2607.9;23949.73;-3798.65;1.58
África do Sul;22/04/2024;49800.18;28039.47;9188.83;11791.26;13184.1;11035.16;0.68;3.41;5.77;27444.3;14409.32;3992.8;22800.62;2148.94;-0.22
África do Sul;23/04/2024;51277.88;29493.58;7024.49;12120.12;9283.47;7929.2;0.25;9.57;3.59;60530.25;13878.3;2582.31;24110.42;1354.27;-0.43
África do Sul;24/04/2024;37240.0;20268.8;4467.39;8996.46;3970.13;8106.35;0.12;3.57;3.45;32930.42;12975.0;2838.04;16827.95;-4136.22;-0.55
África do Sul;25/04/2024;42286.52;28064.12;7593.43;8314.39;7131.04;5631.2;0.46;12.71;6.95;31506.14;11858.87;4527.93;23360.06;1499.84;-0.65
África do Sul;26/04/2024;34885.61;23769.28;6688.29;5912.8;9573.86;7333.01;0.51;11.84;0.75;39794.43;10138.39;1809.44;16625.96;2240.85;0.23
África do Sul;27/04/2024;51027.56;34450.33;8812.47;8088.17;5341.97;5381.44;0.03;6.91;2.55;52078.79;15461.18;3355.11;26306.45;-39.48;1.82
África do Sul;28/04/2024;38974.55;25770.94;7150.21;7330.32;5284.14;8714.57;0.78;11.21;4.53;17675.65;12337.13;2771.28;17577.44;-3430.43;-0.51
África do Sul;29/04/2024;72591.65;49108.68;10797.89;11765.64;18347.33;13267.79;0.76;10.97;7.66;30422.08;16054.52;7274.6;40471.57;5079.54;0.99
África do Sul;30/04/2024;44400.86;22502.95;4946.9;7951.24;12610.13;9328.58;0.6;13.81;0.04;34096.35;13558.05;2341.31;24197.94;3281.55;0.98
África do Sul;01/05/2024;61951.11;38534.1;12145.56;10419.11;18238.82;14730.85;0.8;14.03;9.64;49401.2;16295.27;5014.96;27571.78;3507.97;0.51
África do Sul;02/05/2024;44369.99;29488.46;6645.14;7737.82;9888.86;10654.01;0.17;9.1;0.7;43964.99;14706.66;3035.73;18996.0;-765.15;-0.9
